,data,geracao,media,variancia
787,26/02/20,17.908383,21.798075772748074,20.282237957586684
788,27/02/20,20.861254,21.793133342287152,20.275666480296664
789,28/02/20,23.273157,21.791950754289324,20.251036569889227
790,29/02/20,17.830132,21.793828075259807,20.22814703208555
791,03/01/20,17.782679,21.78881073845568,20.22240380720803
792,03/02/20,18.16211,21.7837460965613,20.217102161286437
793,03/03/20,17.924224,21.779173323712104,20.208115526103875
794,03/04/20,17.627651,21.7743121013619,20.20134853870978
795,03/05/20,17.79063,21.769089606272022,20.197534677039247
796,03/06/20,18.156871,21.76408525456602,20.192013540624885
797,03/07/20,18.056578,21.759553578366813,20.182972880336848
798,03/08/20,18.06796,21.75490743585945,20.174832166034967
799,03/09/20,18.152327,21.75028720097742,20.166563638047023
800,03/10/20,18.09396,21.745784121877325,20.157505505469267
801,03/11/20,18.803488,21.741219341724978,20.148957560641012
802,03/12/20,18.527483,21.737551762022452,20.13456371983159
803,13/03/20,18.710345,21.733549182518683,20.1222908135743
804,14/03/20,17.554636,21.72978429561642,20.10859976836109
805,15/03/20,17.355628,21.724591325099485,20.105243527191988
806,16/03/20,17.575758,21.71916404146582,20.10395021713698
807,17/03/20,17.472216,21.714023339181125,20.100280940946426
808,18/03/20,17.615816,21.70876707234199,20.09764197253321
809,19/03/20,17.440879,21.703701538836615,20.093475974423374
810,20/03/20,17.37653,21.698432289715683,20.09107265940396
811,21/03/20,17.262432,21.693096607876527,20.089300692054415
812,22/03/20,15.452328,21.687633396276187,20.088705479375218
813,23/03/20,15.664094,21.679954448743825,20.11178731105311
814,24/03/20,15.799845,21.672554866396048,20.131509666247357
815,25/03/20,19.485699,21.665340235110552,20.149095467318983
816,26/03/20,21.933755,21.662665828687103,20.130194744864937
817,27/03/20,25.41407,21.66299804580881,20.105615338655944
818,28/03/20,24.628566,21.667589321150533,20.098207386713113
819,29/03/20,23.862526,21.671209097041547,20.084342420250977
820,30/03/20,23.376623,21.673884697655662,20.065675343645456
821,31/03/20,21.820096,21.67596120778047,20.044736449290973
822,04/01/20,22.942504,21.676136767819713,20.020346696653608
823,04/02/20,24.338998,21.677677360559592,19.997939626475905
824,04/03/20,24.712778,21.680911042989045,19.98223620248274
825,04/04/20,24.153984,21.68459049317959,19.96912798092824
826,04/05/20,24.201555,21.687583697430284,19.952305417184558
827,04/06/20,25.027803,21.690627246222743,19.935792214882643
828,04/07/20,24.793963,21.694662525247868,19.925136209273695
